"sku","fnsku","asin","product-name","condition","beginning-quantity","ending-quantity","received","returned","found","sold","removed","lost","disposed","other","discrepant-quantity"
"L9-BYZQ-2Y3T","X001ABS819","B0862HJ6F9","Prestige Svachh, 10759, 2 L, Hard Anodised Aluminium Handi, with deep lid for Spillage Control","NewItem","0","0","0","0","0","0","0","0","0","0","0"
"3R-86JE-NG6X","X001ABS8DR","B085YGFGB4","Prestige Svachh, 10751, 2 L, Nakshatra Duo Red Handi, with deep lid for Spillage Control","NewItem","0","0","0","0","0","0","0","0","0","0","0"
"IP-XBXC-2KJ0","X001ABS8JB","B085YG9V27","Prestige Svachh, 10752, 3 L, Nakshatra Duo Red Handi, with deep lid for Spillage Control","NewItem","0","2","6","0","0","-4","0","0","0","0","0"
"W4-KL1M-GZR9","X001ABS8T1","B08DDDCP9S","Prestige Nakshatra Cute Duo Svachh Hard Anodised Pressure Cooker, 3.0L","NewItem","0","0","0","0","0","0","0","0","0","0","0"
"BU-3ABZ-MPRV","X001ABS93V","B089WQ3XS7","Prestige Svachh, 10784, 3 Ltr & 2 L, Pressure Cooker Combo, with Deep Lid for Spillage Control","NewItem","0","0","0","0","0","0","0","0","0","0","0"
"O5-Q033-BYGA","X001ABS9LD","B0844BKBL3","Prestige Svachh, 10756, 3 L, Aluminium Pressure Handi, with deep lid for Spillage Control","NewItem","0","0","0","0","0","0","0","0","0","0","0"
"K1-EV4O-7T85","X001ABSA4T","B08DNYSQRN","Prestige Svachh Hard Anodised Pressure Cooker, 7.5 Litre","NewItem","0","0","0","0","0","0","0","0","0","0","0"
"PO-ECWM-2ZGW","X001ABSBYX","B07XZ4RC5Z","Prestige Special Promotion Pack – Cooker Combo 2L + 3L (with one lid)","NewItem","0","0","0","0","0","0","0","0","0","0","0"
"FA-0R89-4P9U","X001ABSC5L","B08DDD94YW","Prestige Nakshatra Cute Duo Svachh Hard Anodised Pressure Cooker, 5.0L","NewItem","0","0","0","0","0","0","0","0","0","0","0"
"KA-E2MC-KYXW","X001ABSDPZ","B0862GCJ82","Prestige Svachh, 10730, 3 L, Straight Wall Aluminium Pressure Cooker, with deep lid for Spillage Control","NewItem","0","6","6","0","0","0","0","0","0","0","0"
"IC-GEXX-T4M0","X001ABSDV9","B08DDDKH2H","Prestige Apple Duo Plus Svachh Hard Anodised Pressure Cooker, 5.0 L","NewItem","0","0","0","0","0","0","0","0","0","0","0"
"G2-KLDT-7ZFQ","X001ABSFIF","B08DCYSYLK","Prestige Svachh Aluminium Pressure Cooker, 7.5 L - Deep Lid for Spillage Control","NewItem","0","0","0","0","0","0","0","0","0","0","0"
"CH-Z3U5-6330","X001ABSOOZ","B004RLV6U6","Prestige Popular Aluminium Pressure Cooker, 20 litres","NewItem","0","0","0","0","0","0","0","0","0","0","0"
"JL-7ALV-BAMX","X001ABSQH5","B002RL8XDG","Prestige Popular Aluminium Pressure Cooker, 16 Liters, Silver","NewItem","0","0","0","0","0","0","0","0","0","0","0"
"QP-V4RS-LOIN","X001ABSVFR","B00EIBXTCI","Prestige Deluxe Plus Baby Induction Base Stainless Steel Pressure Handi, 2 litres","NewItem","0","0","0","0","0","0","0","0","0","0","0"
"ZP-9SN6-8FTT","X001ABTH9L","B08C5JQTY5","Prestige Svachh Aluminium 2+3+5 Litre Combo cooker with Induction Base","NewItem","0","0","0","0","0","0","0","0","0","0","0"
"N0-QJ99-3GAO","X001ABTK25","B0843YLGC9","Prestige Svachh Nakshatra Plus Hard Anodised 3 Litre Pressure Handi","NewItem","0","0","0","0","0","0","0","0","0","0","0"
"3Z-MS8O-0WBT","X001ABTLGP","B0862HNPDK","Prestige Svachh, 10738, 1.5 L, Straight Wall Aluminium Pressure Cooker, with deep lid for Spillage Control","NewItem","0","0","0","0","0","0","0","0","0","0","0"
"7Z-GA1W-32XU","X001ABTLVP","B085TSLB14","Prestige Svachh, 20244, 2 L, Nakshatra Alpha Straight Wall, with deep lid for Spillage Control","NewItem","0","0","0","0","0","0","0","0","0","0","0"
"LR-E22N-I1M4","X001ABTVQP","B08D991LMR","Prestige Svachh 3 LTR Cooker -20223 & Paratha Tawa 265 MM -35036","NewItem","0","0","0","0","0","0","0","0","0","0","0"
"FN-OQUR-N5VX","X001ABTVWJ","B00AYC5TC8","Prestige Deluxe Plus Induction Base Aluminium Pressure Cooker, 10 Litres","NewItem","0","0","4","0","0","-4","0","0","0","0","0"
"KX-PKUJ-LSC3","X001ABTXKT","B00EIBY8PA","Prestige Nakshatra Plus Induction Base Aluminium Pressure Cooker, 10 litres","NewItem","0","0","0","0","0","0","0","0","0","0","0"
"R1-7Z2T-7GCO","X001ABTZGV","B07W993DL1","Judge by TTK Prestige 2L, 3L, 5L Induction Bottom Pressure Cooker(Aluminium)","NewItem","0","0","0","0","0","0","0","0","0","0","0"
"07-IVUJ-GC3S","X001ABU6QT","B00C2LY9DO","Prestige Deluxe Plus Baby Induction Base Aluminium Pressure Handi, 2 Litres, Silver","NewItem","0","0","0","0","0","0","0","0","0","0","0"
"S3-IYGP-WDJG","X001ABUB0F","B00IIGA7QU","Prestige Hard-Anodized Aluminium Apple Duo Plus Pressure Cooker, 5 Litres, Grey","NewItem","0","0","0","0","0","0","0","0","0","0","0"
"KP-RBXD-LWJE","X001ABUBGT","B00EIBYJQ8","Prestige Nakshatra Plus Aluminium Pressure Handi, 5 Litres","NewItem","0","0","0","0","0","0","0","0","0","0","0"
"NP-W74Z-BYQL","X001ABUCNV","B076VXGBZ5","Prestige Apple Plus Aluminium Pressure Cooker, 3 litres","NewItem","0","0","0","0","0","0","0","0","0","0","0"
"L5-4TPY-SOWL","X001ABUDU3","B00EICGI4I","Prestige Deluxe Plus Junior Induction Base Hard Anodized Pressure Handi, 4.8 Litres, Black","NewItem","0","0","0","0","0","0","0","0","0","0","0"
"FA-80BH-2N83","X001ABUPPL","B00AYA89A4","Prestige Omega Deluxe Non-Stick Omni Tawa, 28cm","NewItem","0","0","0","0","0","0","0","0","0","0","0"
"4J-YZQX-CFSI","X001ABUQMD","B086VQF12X","Prestige Magna Series Hard Anodised Aluminium Fry Pan, 240 mm","NewItem","0","4","6","0","0","-2","0","0","0","0","0"
"83-1J4O-0Q65","X001ABUQQT","B07KQF52X3","Prestige Xclusive Stainless Steel PRM 5.0 Roti Maker with Demo CD (Silver)","NewItem","0","0","13","4","0","-16","-1","0","0","0","0"
"ML-4IB5-0O0U","X001ABVNPR","B07MLMC7BH","Prestige Popular Plus Induction Base 3 L Aluminium Cooker (Silver)","NewItem","0","0","0","0","0","0","0","0","0","0","0"
"B0-QNN1-4QJ5","X001ABVRM1","B01KZVPUBW","Prestige Platina Induction Base Stainless Steel Sauce Pan, 200mm/3 litres, Metallic Steel","NewItem","0","0","0","0","0","0","0","0","0","0","0"
